automated_readability_index,automated_readability_index_simple,coleman_readability,easy_listening,flesch_kincaid_grade,flesch_reading_ease
12.54,65.0,26.049999999999997,1.0,10.610000000000003,23.935000000000002
9.899999999999999,60.0,4.550000000000004,0.0,5.510000000000002,62.701666666666654
18.25,76.0,-6.200000000000003,1.0,13.71,6.310000000000002
14.895000000000003,69.5,26.049999999999997,1.0,6.41,53.985000000000014
2.7650000000000006,46.5,90.55,3.0,0.010000000000001563,108.88499999999999
14.04,68.0,38.95,2.0,7.07,56.095
26.17,91.0,-38.45,0.0,18.51,-34.86500000000001
3.620000000000001,48.0,47.55000000000001,1.0,5.510000000000002,62.701666666666654
1.7650000000000006,44.5,58.3,1.0,3.210000000000001,81.43500000000002
10.184999999999999,60.5,26.049999999999997,0.0,6.41,53.985000000000014
5.189999999999998,51.0,47.55000000000001,1.0,5.510000000000002,62.701666666666654
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
9.899999999999999,60.0,4.550000000000004,0.0,5.510000000000002,62.701666666666654
17.75,75.0,4.550000000000004,1.0,11.110000000000003,22.63499999999999
12.04,64.0,-38.45,0.0,18.51,-34.86500000000001
-3.9450000000000003,33.5,90.55,0.0,-6.1899999999999995,144.13500000000002
-0.375,40.5,69.05,1.0,0.010000000000001563,108.88499999999999
-5.800000000000001,30.0,90.55,1.0,-2.8900000000000006,122.80166666666668
12.04,64.0,90.55,1.0,1.7100000000000009,85.335
8.329999999999998,57.0,47.55000000000001,2.0,5.510000000000002,62.701666666666654
21.46,82.0,-38.45,0.0,18.51,-34.86500000000001
12.04,64.0,-38.45,0.0,10.110000000000003,25.234999999999985
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
5.189999999999998,51.0,47.55000000000001,1.0,2.710000000000001,82.735
19.604999999999997,78.5,-38.45,0.0,10.610000000000003,23.935000000000002
12.300999999999995,64.9,38.95,3.0,10.41,43.58500000000001
11.214000000000006,62.6,13.149999999999999,1.0,10.43,32.05500000000001
26.17,91.0,-38.45,0.0,18.51,-34.86500000000001
13.04,66.0,47.55000000000001,2.0,8.309999999999999,42.66833333333335
11.214000000000006,62.6,64.75,3.0,5.390000000000004,68.11499999999998
-1.5899999999999999,38.0,90.55,1.0,-1.9899999999999984,114.08500000000001
-1.5899999999999999,38.0,90.55,1.0,-1.9899999999999984,114.08500000000001
9.087204968944096,58.45962732919254,45.6804347826087,0.8571428571428571,2.852857142857143,82.36357142857143
-6.800000000000001,28.0,90.55,0.0,-6.6899999999999995,145.435
8.329999999999998,57.0,4.550000000000004,0.0,5.510000000000002,62.701666666666654
4.353750000000002,49.625,58.3,1.0,2.0599999999999987,98.7725
11.003125000000004,62.6875,50.2375,3.0,10.785,54.56625
4.893333333333331,50.5,18.883333333333333,0.5,5.326666666666668,67.42944444444444
6.620000000000001,54.0,47.55000000000001,1.0,3.8433333333333337,88.29055555555558
5.53125,51.875,42.175,1.0,4.16,83.7475
8.260000000000002,57.0,47.55000000000001,2.0,7.010000000000002,58.80166666666665
9.6525,59.75,42.175,3.0,6.260000000000002,68.7225
16.75,73.0,90.55,1.0,1.7100000000000009,85.335
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
-6.800000000000001,28.0,90.55,0.0,-6.6899999999999995,145.435
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
0.7650000000000006,42.5,90.55,1.0,-1.9899999999999984,114.08500000000001
-1.0899999999999999,39.0,90.55,2.0,-0.08999999999999808,102.76833333333333
0.8520000000000003,42.800000000000004,64.75,0.0,-1.33,116.19500000000001
45.01,127.0,-38.45,0.0,35.31,-155.06500000000003
12.04,64.0,90.55,1.0,1.7100000000000009,85.335
2.620000000000001,46.0,90.55,0.0,-6.6899999999999995,145.435
-6.800000000000001,28.0,90.55,0.0,-6.6899999999999995,145.435
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
11.675714285714285,63.57142857142857,53.69285714285715,3.0,7.109999999999999,60.36357142857145
13.714000000000006,67.6,26.049999999999997,2.0,8.73,55.60500000000002
3.620000000000001,48.0,90.55,2.0,-0.08999999999999808,102.76833333333333
9.329999999999998,59.0,38.95,1.0,8.750000000000004,44.07499999999999
8.829999999999998,58.0,58.3,3.0,5.310000000000002,66.41000000000003
9.329999999999998,59.0,38.95,2.0,8.750000000000004,44.07499999999999
8.329999999999998,57.0,4.550000000000004,0.0,5.510000000000002,62.701666666666654
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
10.184999999999999,60.5,26.049999999999997,1.0,6.41,53.985000000000014
3.120000000000001,47.0,26.049999999999997,0.0,2.210000000000001,84.03500000000001
21.96,83.0,26.049999999999997,1.0,10.610000000000003,23.935000000000002
6.760000000000002,54.0,47.55000000000001,2.0,5.510000000000002,62.701666666666654
7.6525,55.75,58.3,3.0,5.310000000000002,66.41000000000003
7.6525,55.75,58.3,2.0,3.210000000000001,81.43500000000002
6.475000000000001,53.5,58.3,2.0,3.210000000000001,81.43500000000002
-4.229999999999997,33.0,47.55000000000001,0.0,-0.08999999999999808,102.76833333333333
3.678000000000001,48.199999999999996,38.95,1.0,3.710000000000001,80.135
8.829999999999998,58.0,58.3,3.0,5.310000000000002,66.41000000000003
25.599999999999994,90.0,4.550000000000004,1.0,19.51,-37.465
1.7940000000000005,44.6,90.55,3.0,0.3500000000000014,104.175
3.620000000000001,48.0,90.55,2.0,-0.08999999999999808,102.76833333333333
3.5500000000000007,48.0,69.05,3.0,2.8099999999999987,88.85166666666666
13.04,66.0,47.55000000000001,1.0,8.309999999999999,42.66833333333335
19.32,78.0,4.550000000000004,0.0,11.110000000000003,22.63499999999999
5.189999999999998,51.0,47.55000000000001,0.0,2.710000000000001,82.735
5.189999999999998,51.0,90.55,2.0,-0.08999999999999808,102.76833333333333
5.905000000000001,52.5,69.05,2.0,2.8099999999999987,88.85166666666666
30.880000000000003,100.0,-38.45,0.0,18.51,-34.86500000000001
12.362500000000004,64.75,-6.200000000000003,0.0,13.71,6.310000000000002
17.072499999999998,73.75,26.049999999999997,2.0,9.510000000000002,36.360000000000014
14.717500000000001,69.25,26.049999999999997,2.0,7.41,51.38500000000002
0.41000000000000014,42.0,90.55,3.0,0.010000000000001563,108.88499999999999
12.54,65.0,90.55,2.0,2.210000000000001,84.03500000000001
11.184999999999995,62.5,58.3,3.0,5.310000000000002,66.41000000000003
14.61,69.0,47.55000000000001,2.0,8.309999999999999,42.66833333333335
-6.800000000000001,28.0,90.55,0.0,-6.6899999999999995,145.435
12.04,64.0,90.55,0.0,-6.6899999999999995,145.435
16.75,73.0,90.55,1.0,1.7100000000000009,85.335
-1.7674999999999983,37.75,90.55,0.0,-5.1899999999999995,141.53500000000003
17.75,75.0,47.55000000000001,2.0,8.309999999999999,42.66833333333335
14.61,69.0,47.55000000000001,2.0,5.510000000000002,62.701666666666654
4.120000000000001,49.0,90.55,3.0,1.110000000000003,96.46000000000002
1.9987500000000011,45.125,74.425,4.0,4.16,83.7475
2.942499999999999,46.75,58.3,1.0,1.110000000000003,96.46000000000002
12.04,64.0,90.55,1.0,1.7100000000000009,85.335
12.155999999999999,64.4,38.95,1.0,7.07,56.095
7.6525,55.75,26.049999999999997,1.0,7.41,51.38500000000002
15.924,71.60000000000001,13.149999999999999,1.0,10.43,32.05500000000001
19.604999999999997,78.5,26.049999999999997,1.0,10.610000000000003,23.935000000000002
6.2928571428571445,53.28571428571429,53.69285714285715,3.0,4.710000000000001,77.53500000000001
11.214000000000006,62.6,38.95,2.0,8.750000000000004,44.07499999999999
1.7650000000000006,44.5,58.3,2.0,3.210000000000001,81.43500000000002
8.329999999999998,57.0,4.550000000000004,1.0,8.309999999999999,42.66833333333335
8.329999999999998,57.0,90.55,2.0,-0.08999999999999808,102.76833333333333
12.04,64.0,90.55,1.0,1.7100000000000009,85.335
8.329999999999998,57.0,47.55000000000001,1.0,2.710000000000001,82.735
1.5828571428571436,44.28571428571429,72.12142857142857,2.0,1.110000000000003,103.29214285714286
5.562000000000001,51.800000000000004,64.75,2.0,2.030000000000001,92.155
1.7650000000000006,44.5,90.55,2.0,-0.9899999999999984,111.48500000000001
8.329999999999998,57.0,90.55,2.0,-0.08999999999999808,102.76833333333333
7.475000000000001,55.5,47.55000000000001,2.0,4.210000000000001,78.835
8.829999999999998,58.0,58.3,2.0,5.310000000000002,66.41000000000003
11.399999999999999,63.0,47.55000000000001,3.0,7.010000000000002,58.80166666666665
3.6014285714285705,48.14285714285714,72.12142857142857,3.0,3.5100000000000016,86.1207142857143
5.189999999999998,51.0,47.55000000000001,1.0,5.510000000000002,62.701666666666654
10.0075,60.25,58.3,2.0,5.310000000000002,66.41000000000003
10.184999999999999,60.5,26.049999999999997,0.0,2.210000000000001,84.03500000000001
8.387999999999998,57.199999999999996,64.75,2.0,2.030000000000001,92.155
7.6525,55.75,90.55,3.0,1.110000000000003,96.46000000000002
4.620000000000001,50.0,13.149999999999999,0.0,7.07,56.095
12.54,65.0,26.049999999999997,1.0,10.610000000000003,23.935000000000002
8.329999999999998,57.0,47.55000000000001,1.0,5.510000000000002,62.701666666666654
14.61,69.0,4.550000000000004,1.0,11.110000000000003,22.63499999999999
9.899999999999999,60.0,90.55,3.0,2.710000000000001,82.735
8.260000000000002,57.0,47.55000000000001,3.0,5.609999999999999,68.81833333333333
16.75,73.0,-38.45,0.0,10.110000000000003,25.234999999999985
16.75,73.0,-38.45,0.0,10.110000000000003,25.234999999999985
10.184999999999999,60.5,26.049999999999997,1.0,6.41,53.985000000000014
-1.5899999999999999,38.0,90.55,1.0,-1.9899999999999984,114.08500000000001
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
9.899999999999999,60.0,4.550000000000004,1.0,8.309999999999999,42.66833333333335
14.717500000000001,69.25,26.049999999999997,2.0,9.510000000000002,36.360000000000014
26.17,91.0,-38.45,0.0,18.51,-34.86500000000001
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
-1.0899999999999999,39.0,90.55,1.0,-2.8900000000000006,122.80166666666668
0.5874999999999986,42.25,90.55,3.0,1.110000000000003,96.46000000000002
8.387999999999998,57.199999999999996,38.95,2.0,5.390000000000004,68.11499999999998
11.214000000000006,62.6,38.95,1.0,8.750000000000004,44.07499999999999
3.620000000000001,48.0,47.55000000000001,0.0,-0.08999999999999808,102.76833333333333
10.184999999999999,60.5,26.049999999999997,1.0,6.41,53.985000000000014
-1.0899999999999999,39.0,90.55,2.0,-0.08999999999999808,102.76833333333333
0.8520000000000003,42.800000000000004,90.55,2.0,-1.33,116.19500000000001
5.189999999999998,51.0,90.55,2.0,-0.08999999999999808,102.76833333333333
-1.7674999999999983,37.75,90.55,1.0,-3.09,126.51000000000002
11.470000000000006,63.0,47.55000000000001,0.0,8.309999999999999,42.66833333333335
10.272000000000002,60.800000000000004,64.75,2.0,5.390000000000004,68.11499999999998
5.189999999999998,51.0,90.55,2.0,-0.08999999999999808,102.76833333333333
-0.08999999999999986,41.0,90.55,1.0,-3.01,128.215
12.362500000000004,64.75,90.55,4.0,3.210000000000001,81.43500000000002
12.362500000000004,64.75,90.55,4.0,3.210000000000001,81.43500000000002
12.362500000000004,64.75,90.55,4.0,3.210000000000001,81.43500000000002
12.362500000000004,64.75,90.55,4.0,3.210000000000001,81.43500000000002
12.362500000000004,64.75,90.55,4.0,3.210000000000001,81.43500000000002
3.120000000000001,47.0,26.049999999999997,0.0,2.210000000000001,84.03500000000001
3.120000000000001,47.0,26.049999999999997,0.0,2.210000000000001,84.03500000000001
3.120000000000001,47.0,26.049999999999997,0.0,2.210000000000001,84.03500000000001
3.120000000000001,47.0,26.049999999999997,0.0,2.210000000000001,84.03500000000001
0.4800000000000004,42.0,90.55,2.0,-0.08999999999999808,102.76833333333333
2.0500000000000007,45.0,90.55,2.0,-0.08999999999999808,102.76833333333333
2.0500000000000007,45.0,90.55,2.0,-0.08999999999999808,102.76833333333333
2.0500000000000007,45.0,90.55,2.0,-0.08999999999999808,102.76833333333333
-3.9450000000000003,33.5,90.55,1.0,-1.9899999999999984,114.08500000000001
-3.9450000000000003,33.5,90.55,1.0,-1.9899999999999984,114.08500000000001
2.0500000000000007,45.0,90.55,2.0,-0.08999999999999808,102.76833333333333
-8.655,24.5,90.55,0.0,-6.1899999999999995,144.13500000000002
7.6525,55.75,58.3,3.0,5.310000000000002,66.41000000000003
7.6525,55.75,58.3,3.0,5.310000000000002,66.41000000000003
-3.9450000000000003,33.5,90.55,1.0,-1.9899999999999984,114.08500000000001
0.4800000000000004,42.0,90.55,2.0,-0.08999999999999808,102.76833333333333
-1.5899999999999999,38.0,90.55,1.0,-1.9899999999999984,114.08500000000001
-3.9450000000000003,33.5,90.55,1.0,-1.9899999999999984,114.08500000000001
-6.800000000000001,28.0,90.55,0.0,-6.6899999999999995,145.435
-3.9450000000000003,33.5,90.55,1.0,-1.9899999999999984,114.08500000000001
-8.655,24.5,90.55,0.0,-6.1899999999999995,144.13500000000002
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
21.46,82.0,-38.45,0.0,10.110000000000003,25.234999999999985
18.25,76.0,26.049999999999997,2.0,13.71,6.310000000000002
26.67,92.0,-38.45,0.0,23.210000000000004,-66.21499999999997
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
2.0500000000000007,45.0,90.55,2.0,-0.08999999999999808,102.76833333333333
14.61,69.0,47.55000000000001,0.0,8.309999999999999,42.66833333333335
2.4818181818181806,46.18181818181818,78.82272727272726,2.0,1.3645454545454534,110.58045454545454
13.04,66.0,4.550000000000004,1.0,8.309999999999999,42.66833333333335
6.504000000000001,53.6,38.95,1.0,5.390000000000004,68.11499999999998
2.942499999999999,46.75,90.55,0.0,-5.1899999999999995,141.53500000000003
13.754999999999995,67.5,26.049999999999997,2.0,11.21,28.751666666666637
4.620000000000001,50.0,38.95,1.0,3.710000000000001,80.135
10.272000000000002,60.800000000000004,38.95,2.0,5.390000000000004,68.11499999999998
9.800999999999998,59.9,51.849999999999994,2.5,5.390000000000004,68.11499999999998
11.214000000000006,62.6,13.149999999999999,1.0,10.43,32.05500000000001
7.6525,55.75,26.049999999999997,0.0,5.310000000000002,66.41000000000003
2.0500000000000007,45.0,47.55000000000001,0.0,-0.08999999999999808,102.76833333333333
10.272000000000002,60.800000000000004,38.95,2.0,8.750000000000004,44.07499999999999
13.54,67.0,26.049999999999997,1.0,7.41,51.38500000000002
7.6525,55.75,90.55,0.0,-5.1899999999999995,141.53500000000003
14.717500000000001,69.25,26.049999999999997,1.0,7.41,51.38500000000002
24.314999999999998,87.5,-38.45,0.0,14.810000000000002,-6.114999999999981
7.297499999999999,55.25,58.3,3.0,5.210000000000001,76.235
20.604999999999997,80.5,-6.200000000000003,1.0,11.610000000000003,21.335000000000008
16.895000000000003,73.5,26.049999999999997,2.0,11.21,28.751666666666637
17.010999999999996,73.9,51.849999999999994,5.0,9.57,49.595
20.75,81.0,33.21666666666667,4.0,11.309999999999999,34.86833333333337
8.723636363636363,57.86363636363637,31.91363636363637,1.5,6.250909090909094,63.09409090909091
5.905000000000001,52.5,26.049999999999997,1.0,5.609999999999999,68.81833333333333
11.470000000000006,63.0,4.550000000000004,0.0,11.110000000000003,22.63499999999999
9.657142857142855,59.71428571428571,35.26428571428572,3.0,7.109999999999999,60.36357142857145
8.829999999999998,58.0,58.3,3.0,5.310000000000002,66.41000000000003
11.675714285714285,63.57142857142857,35.26428571428572,3.0,9.510000000000002,43.19214285714287
5.120000000000001,51.0,69.05,3.0,2.8099999999999987,88.85166666666666
12.04,64.0,-38.45,0.0,10.110000000000003,25.234999999999985
2.735999999999997,46.4,64.75,2.0,2.030000000000001,92.155
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
12.54,65.0,-38.45,0.0,10.610000000000003,23.935000000000002
10.184999999999999,60.5,90.55,2.0,2.210000000000001,84.03500000000001
16.18,72.0,4.550000000000004,1.0,11.110000000000003,22.63499999999999
5.189999999999998,51.0,47.55000000000001,1.0,5.510000000000002,62.701666666666654
-2.66,36.0,90.55,0.0,-5.6899999999999995,142.835
-3.9450000000000003,33.5,90.55,0.0,-6.1899999999999995,144.13500000000002
5.189999999999998,51.0,47.55000000000001,1.0,8.309999999999999,42.66833333333335
17.75,75.0,4.550000000000004,1.0,11.110000000000003,22.63499999999999
9.899999999999999,60.0,47.55000000000001,1.0,2.710000000000001,82.735
6.760000000000002,54.0,47.55000000000001,1.0,2.710000000000001,82.735
2.0500000000000007,45.0,90.55,2.0,-0.08999999999999808,102.76833333333333
6.760000000000002,54.0,90.55,3.0,2.710000000000001,82.735
1.7650000000000006,44.5,90.55,2.0,-0.9899999999999984,111.48500000000001
-2.66,36.0,90.55,1.0,-2.8900000000000006,122.80166666666668
-6.477499999999999,28.75,90.55,1.0,-3.09,126.51000000000002
12.54,65.0,-38.45,0.0,10.610000000000003,23.935000000000002
-6.300000000000001,29.0,90.55,0.0,-6.1899999999999995,144.13500000000002
-1.0899999999999999,39.0,90.55,2.0,-0.08999999999999808,102.76833333333333
-4.229999999999997,33.0,90.55,1.0,-2.8900000000000006,122.80166666666668
3.5500000000000007,48.0,69.05,3.0,4.210000000000001,78.835
26.17,91.0,-38.45,0.0,18.51,-34.86500000000001
0.7650000000000006,42.5,90.55,1.0,-1.9899999999999984,114.08500000000001
-6.300000000000001,29.0,90.55,0.0,-6.1899999999999995,144.13500000000002
-5.300000000000001,31.0,90.55,2.0,-0.9899999999999984,111.48500000000001
-4.122500000000002,33.25,90.55,2.0,-0.9899999999999984,111.48500000000001
-4.122500000000002,33.25,90.55,2.0,-0.9899999999999984,111.48500000000001
9.899999999999999,60.0,90.55,0.0,-5.6899999999999995,142.835
-8.655,24.5,90.55,1.0,-1.9899999999999984,114.08500000000001
-6.300000000000001,29.0,90.55,1.0,-1.9899999999999984,114.08500000000001
2.7650000000000006,46.5,26.049999999999997,0.0,4.210000000000001,78.835
-0.08999999999999986,41.0,90.55,2.0,-1.33,116.19500000000001
8.387999999999998,57.199999999999996,13.149999999999999,0.0,5.390000000000004,68.11499999999998
8.329999999999998,57.0,4.550000000000004,0.0,8.309999999999999,42.66833333333335
9.899999999999999,60.0,47.55000000000001,2.0,5.510000000000002,62.701666666666654
3.620000000000001,48.0,90.55,2.0,-0.08999999999999808,102.76833333333333
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
4.947142857142854,50.71428571428571,72.12142857142857,2.0,2.3099999999999987,94.70642857142859
1.7650000000000006,44.5,58.3,0.0,-0.9899999999999984,111.48500000000001
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
10.184999999999999,60.5,26.049999999999997,1.0,6.41,53.985000000000014
6.475000000000001,53.5,90.55,3.0,1.110000000000003,96.46000000000002
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
30.880000000000003,100.0,-38.45,0.0,26.91,-94.965
21.46,82.0,-38.45,0.0,10.110000000000003,25.234999999999985
10.0075,60.25,58.3,2.0,5.310000000000002,66.41000000000003
6.504000000000001,53.6,38.95,2.0,7.07,56.095
-5.300000000000001,31.0,90.55,1.0,-3.09,126.51000000000002
8.387999999999998,57.199999999999996,38.95,2.0,7.07,56.095
14.61,69.0,4.550000000000004,0.0,8.309999999999999,42.66833333333335
8.260000000000002,57.0,47.55000000000001,2.0,5.609999999999999,68.81833333333333
0.4800000000000004,42.0,90.55,1.0,-2.8900000000000006,122.80166666666668
8.713333333333335,58.0,61.883333333333326,5.0,6.643333333333334,68.25722222222224
13.54,67.0,26.049999999999997,1.0,11.610000000000003,21.335000000000008
14.895000000000003,69.5,26.049999999999997,1.0,10.610000000000003,23.935000000000002
7.829999999999998,56.0,26.049999999999997,0.0,2.210000000000001,84.03500000000001
6.475000000000001,53.5,58.3,0.0,1.110000000000003,96.46000000000002
6.475000000000001,53.5,58.3,0.0,1.110000000000003,96.46000000000002
-1.5899999999999999,38.0,90.55,0.0,-6.1899999999999995,144.13500000000002
6.760000000000002,54.0,47.55000000000001,2.0,5.510000000000002,62.701666666666654
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
-0.5899999999999999,40.0,58.3,0.0,1.110000000000003,96.46000000000002
3.6014285714285705,48.14285714285714,53.69285714285715,2.0,3.5100000000000016,86.1207142857143
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
-2.66,36.0,90.55,1.0,-2.8900000000000006,122.80166666666668
-2.09,37.0,90.55,0.0,-6.6899999999999995,145.435
21.46,82.0,-38.45,0.0,10.110000000000003,25.234999999999985
-2.09,37.0,90.55,1.0,1.7100000000000009,85.335
5.297499999999999,51.25,58.3,1.0,5.310000000000002,66.41000000000003
13.04,66.0,4.550000000000004,0.0,5.510000000000002,62.701666666666654
-1.0899999999999999,39.0,90.55,1.0,-2.8900000000000006,122.80166666666668
13.04,66.0,4.550000000000004,0.0,5.510000000000002,62.701666666666654
3.120000000000001,47.0,90.55,1.0,-1.9899999999999984,114.08500000000001
0.4800000000000004,42.0,90.55,2.0,-0.08999999999999808,102.76833333333333
0.4800000000000004,42.0,47.55000000000001,0.0,-0.08999999999999808,102.76833333333333
8.329999999999998,57.0,47.55000000000001,0.0,2.710000000000001,82.735
0.4800000000000004,42.0,90.55,2.0,-0.08999999999999808,102.76833333333333
2.0500000000000007,45.0,90.55,2.0,-0.08999999999999808,102.76833333333333
-6.800000000000001,28.0,90.55,0.0,-6.6899999999999995,145.435
-3.9450000000000003,33.5,90.55,1.0,-1.9899999999999984,114.08500000000001
7.6525,55.75,58.3,2.0,3.210000000000001,81.43500000000002
3.678000000000001,48.199999999999996,64.75,2.0,2.030000000000001,92.155
2.942499999999999,46.75,58.3,1.0,1.110000000000003,96.46000000000002
5.562000000000001,51.800000000000004,38.95,1.0,5.390000000000004,68.11499999999998
6.504000000000001,53.6,64.75,2.0,2.030000000000001,92.155
6.965714285714284,54.57142857142857,16.835714285714282,1.0,7.109999999999999,60.36357142857145
11.470000000000006,63.0,4.550000000000004,1.0,8.309999999999999,42.66833333333335
8.260000000000002,57.0,26.049999999999997,2.0,7.010000000000002,58.80166666666665
13.54,67.0,26.049999999999997,1.0,7.41,51.38500000000002
8.829999999999998,58.0,26.049999999999997,1.0,5.310000000000002,66.41000000000003
3.620000000000001,48.0,47.55000000000001,1.0,2.710000000000001,82.735
8.387999999999998,57.199999999999996,13.149999999999999,1.0,7.07,56.095
17.75,75.0,4.550000000000004,1.0,8.309999999999999,42.66833333333335
10.0075,60.25,26.049999999999997,1.0,7.41,51.38500000000002
5.475000000000001,51.5,26.049999999999997,0.0,2.210000000000001,84.03500000000001
3.120000000000001,47.0,90.55,1.0,-1.9899999999999984,114.08500000000001
12.04,64.0,-38.45,0.0,10.110000000000003,25.234999999999985
7.6525,55.75,58.3,2.0,3.210000000000001,81.43500000000002
17.072499999999998,73.75,26.049999999999997,2.0,11.610000000000003,21.335000000000008
5.298181818181817,51.31818181818182,55.368181818181824,2.0,3.196363636363639,84.94863636363635
2.942499999999999,46.75,90.55,3.0,1.110000000000003,96.46000000000002
14.717500000000001,69.25,26.049999999999997,1.0,9.510000000000002,36.360000000000014
12.04,64.0,-38.45,0.0,10.110000000000003,25.234999999999985
1.7940000000000005,44.6,64.75,1.0,3.710000000000001,80.135
4.620000000000001,50.0,64.75,2.0,3.710000000000001,80.135
9.329999999999998,59.0,64.75,2.0,7.07,56.095
-1.7674999999999983,37.75,90.55,2.0,-0.9899999999999984,111.48500000000001
-8.655,24.5,90.55,0.0,-6.1899999999999995,144.13500000000002
0.18333333333333002,41.5,90.55,0.0,-4.9399999999999995,140.88500000000002
17.25,74.0,26.049999999999997,1.0,10.610000000000003,23.935000000000002
2.0500000000000007,45.0,47.55000000000001,1.0,2.710000000000001,82.735
0.4800000000000004,42.0,90.55,2.0,-0.08999999999999808,102.76833333333333
-6.300000000000001,29.0,90.55,1.0,-1.9899999999999984,114.08500000000001
-6.300000000000001,29.0,90.55,1.0,-1.9899999999999984,114.08500000000001
3.620000000000001,48.0,47.55000000000001,1.0,5.510000000000002,62.701666666666654
10.184999999999999,60.5,26.049999999999997,1.0,10.610000000000003,23.935000000000002
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
16.75,73.0,-38.45,0.0,18.51,-34.86500000000001
0.7650000000000006,42.5,90.55,1.0,-1.9899999999999984,114.08500000000001
12.54,65.0,26.049999999999997,1.0,10.610000000000003,23.935000000000002
21.46,82.0,-38.45,0.0,10.110000000000003,25.234999999999985
16.75,73.0,-38.45,0.0,10.110000000000003,25.234999999999985
59.13999999999999,154.0,-38.45,0.0,26.91,-94.965
59.13999999999999,154.0,-38.45,0.0,26.91,-94.965
35.589999999999996,109.0,-38.45,0.0,18.51,-34.86500000000001
15.712857142857146,71.28571428571429,35.26428571428572,2.0,10.71,34.60642857142858
11.470000000000006,63.0,90.55,2.0,-0.08999999999999808,102.76833333333333
30.880000000000003,100.0,-38.45,0.0,18.51,-34.86500000000001
7.329999999999998,55.0,90.55,1.0,1.7100000000000009,85.335
9.6525,59.75,58.3,4.0,6.260000000000002,68.7225
-2.729999999999997,36.0,90.55,2.0,-1.3900000000000006,118.90166666666667
12.04,64.0,-38.45,0.0,10.110000000000003,25.234999999999985
3.120000000000001,47.0,90.55,1.0,-1.9899999999999984,114.08500000000001
49.720000000000006,136.0,-38.45,0.0,35.31,-155.06500000000003
-6.800000000000001,28.0,90.55,0.0,-6.6899999999999995,145.435
2.620000000000001,46.0,90.55,1.0,1.7100000000000009,85.335
3.120000000000001,47.0,90.55,1.0,-1.9899999999999984,114.08500000000001
